timestamp,junction_id,lane_id,vehicle_count,average_speed,queue_length,weather,day_of_week,hour,emergency_vehicle,congestion_level,signal_state,waiting_time,throughput,occupancy
2026-07-30 11:41:25,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,2.0,0.0
2026-07-30 11:41:25,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:41:25,int-1,lane-W,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:41:34,int-1,lane-N,13,0.5,5,clear,3,11,1,0.17,GREEN,17.5,6.0,0.43
2026-07-30 11:41:34,int-1,lane-S,8,29.7,3,clear,3,11,0,0.1,RED,0.0,6.0,0.27
2026-07-30 11:41:34,int-1,lane-E,15,29.4,7,clear,3,11,0,0.23,RED,0.0,6.0,0.5
2026-07-30 11:41:34,int-1,lane-W,13,29.4,6,clear,3,11,0,0.2,RED,0.0,6.0,0.43
2026-07-30 11:41:43,int-1,lane-N,4,0.5,1,clear,3,11,1,0.03,GREEN,19.5,6.0,0.13
2026-07-30 11:41:43,int-1,lane-S,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:41:43,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:41:43,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:41:50,int-1,lane-N,2,1.5,0,clear,3,11,1,0.0,GREEN,20.5,3.0,0.07
2026-07-30 11:41:50,int-1,lane-S,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,3.0,0.07
2026-07-30 11:41:50,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:41:50,int-1,lane-W,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:41:59,int-1,lane-N,5,0.0,2,clear,3,11,1,0.07,YELLOW,22.5,2.0,0.17
2026-07-30 11:41:59,int-1,lane-S,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:41:59,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:41:59,int-1,lane-W,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:42:08,int-1,lane-N,4,0.5,1,clear,3,11,1,0.03,GREEN,24.5,6.0,0.13
2026-07-30 11:42:08,int-1,lane-S,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:42:08,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:42:08,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:42:15,int-1,lane-N,2,1.5,0,clear,3,11,1,0.0,GREEN,25.5,5.0,0.07
2026-07-30 11:42:15,int-1,lane-S,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,5.0,0.03
2026-07-30 11:42:15,int-1,lane-E,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:42:15,int-1,lane-W,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:42:25,int-1,lane-N,3,1.0,0,clear,3,11,0,0.0,GREEN,27.5,2.0,0.1
2026-07-30 11:42:25,int-1,lane-S,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:42:25,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:42:25,int-1,lane-W,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:42:36,int-1,lane-N,16,0.0,7,clear,3,11,0,0.23,RED,29.5,6.0,0.53
2026-07-30 11:42:36,int-1,lane-S,8,30.5,3,clear,3,11,0,0.1,GREEN,0.0,6.0,0.27
2026-07-30 11:42:36,int-1,lane-E,15,29.7,7,clear,3,11,0,0.23,RED,0.0,6.0,0.5
2026-07-30 11:42:36,int-1,lane-W,12,29.7,5,clear,3,11,0,0.17,RED,0.0,6.0,0.4
2026-07-30 11:42:44,int-1,lane-N,7,0.0,4,clear,3,11,0,0.13,RED,30.5,3.0,0.23
2026-07-30 11:42:44,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,3.0,0.0
2026-07-30 11:42:44,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:42:44,int-1,lane-W,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:42:55,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,32.5,2.0,0.2
2026-07-30 11:42:55,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-30 11:42:55,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:42:55,int-1,lane-W,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:43:05,int-1,lane-N,4,0.5,1,clear,3,11,0,0.03,GREEN,34.5,6.0,0.13
2026-07-30 11:43:05,int-1,lane-S,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:43:05,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:43:05,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:43:13,int-1,lane-N,2,1.5,0,clear,3,11,0,0.0,GREEN,35.5,4.0,0.07
2026-07-30 11:43:13,int-1,lane-S,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,4.0,0.07
2026-07-30 11:43:13,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,4.0,0.03
2026-07-30 11:43:13,int-1,lane-W,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,4.0,0.07
2026-07-30 11:43:25,int-1,lane-N,4,0.5,1,clear,3,11,0,0.03,YELLOW,37.5,2.0,0.13
2026-07-30 11:43:25,int-1,lane-S,2,29.4,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:43:25,int-1,lane-E,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:43:25,int-1,lane-W,2,29.4,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:43:36,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,39.5,5.0,0.2
2026-07-30 11:43:36,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,5.0,0.0
2026-07-30 11:43:36,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:43:36,int-1,lane-W,1,29.7,1,clear,3,11,0,0.03,RED,0.0,5.0,0.03
2026-07-30 11:43:45,int-1,lane-N,8,0.0,5,clear,3,11,0,0.17,RED,40.5,2.0,0.27
2026-07-30 11:43:45,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,2.0,0.0
2026-07-30 11:43:45,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:43:45,int-1,lane-W,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:43:56,int-1,lane-N,13,0.5,5,clear,3,11,0,0.17,GREEN,42.5,6.0,0.43
2026-07-30 11:43:56,int-1,lane-S,9,29.7,4,clear,3,11,0,0.13,RED,0.0,6.0,0.3
2026-07-30 11:43:56,int-1,lane-E,14,29.4,6,clear,3,11,0,0.2,RED,0.0,6.0,0.47
2026-07-30 11:43:56,int-1,lane-W,12,29.4,5,clear,3,11,0,0.17,RED,0.0,6.0,0.4
2026-07-30 11:44:08,int-1,lane-N,4,0.5,1,clear,3,11,0,0.03,GREEN,44.5,6.0,0.13
2026-07-30 11:44:08,int-1,lane-S,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:44:08,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:44:08,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:44:16,int-1,lane-N,2,1.5,0,clear,3,11,0,0.0,GREEN,45.5,3.0,0.07
2026-07-30 11:44:16,int-1,lane-S,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:44:16,int-1,lane-E,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,3.0,0.0
2026-07-30 11:44:16,int-1,lane-W,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,3.0,0.07
2026-07-30 11:44:26,int-1,lane-N,5,0.0,2,clear,3,11,0,0.07,YELLOW,47.5,2.0,0.17
2026-07-30 11:44:26,int-1,lane-S,2,29.4,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:44:26,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:44:26,int-1,lane-W,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:44:37,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,49.5,4.0,0.2
2026-07-30 11:44:37,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,4.0,0.0
2026-07-30 11:44:37,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,4.0,0.0
2026-07-30 11:44:37,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,4.0,0.0
2026-07-30 11:44:45,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,50.5,1.0,0.2
2026-07-30 11:44:45,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,1.0,0.0
2026-07-30 11:44:45,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,1.0,0.03
2026-07-30 11:44:45,int-1,lane-W,3,29.099999999999998,3,clear,3,11,0,0.1,RED,0.0,1.0,0.1
2026-07-30 11:44:55,int-1,lane-N,13,1.0,4,clear,3,11,0,0.13,GREEN,52.5,6.0,0.43
2026-07-30 11:44:55,int-1,lane-S,10,29.4,5,clear,3,11,0,0.17,RED,0.0,6.0,0.33
2026-07-30 11:44:55,int-1,lane-E,14,29.4,6,clear,3,11,0,0.2,RED,0.0,6.0,0.47
2026-07-30 11:44:55,int-1,lane-W,13,29.4,6,clear,3,11,0,0.2,RED,0.0,6.0,0.43
2026-07-30 11:45:06,int-1,lane-N,4,0.5,1,clear,3,11,0,0.03,GREEN,54.5,6.0,0.13
2026-07-30 11:45:06,int-1,lane-S,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:45:06,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:45:06,int-1,lane-W,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:45:13,int-1,lane-N,2,1.5,0,clear,3,11,1,0.0,GREEN,55.5,3.0,0.07
2026-07-30 11:45:13,int-1,lane-S,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,3.0,0.07
2026-07-30 11:45:13,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:45:13,int-1,lane-W,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:45:25,int-1,lane-N,5,0.0,2,clear,3,11,1,0.07,YELLOW,57.5,2.0,0.17
2026-07-30 11:45:25,int-1,lane-S,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:45:25,int-1,lane-E,0,29.4,0,clear,3,11,0,0.0,RED,0.0,2.0,0.0
2026-07-30 11:45:25,int-1,lane-W,2,29.4,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:45:36,int-1,lane-N,4,0.5,1,clear,3,11,1,0.03,GREEN,59.5,6.0,0.13
2026-07-30 11:45:36,int-1,lane-S,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:45:36,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:45:36,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:45:43,int-1,lane-N,2,1.5,0,clear,3,11,0,0.0,GREEN,60.5,5.0,0.07
2026-07-30 11:45:43,int-1,lane-S,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,5.0,0.03
2026-07-30 11:45:43,int-1,lane-E,3,29.099999999999998,3,clear,3,11,0,0.1,RED,0.0,5.0,0.1
2026-07-30 11:45:43,int-1,lane-W,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:45:53,int-1,lane-N,3,1.0,0,clear,3,11,0,0.0,GREEN,62.5,2.0,0.1
2026-07-30 11:45:53,int-1,lane-S,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:45:53,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:45:53,int-1,lane-W,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:46:04,int-1,lane-N,14,0.0,6,clear,3,11,0,0.2,RED,64.5,6.0,0.47
2026-07-30 11:46:04,int-1,lane-S,8,30.5,3,clear,3,11,0,0.1,GREEN,0.0,6.0,0.27
2026-07-30 11:46:04,int-1,lane-E,17,29.7,7,clear,3,11,0,0.23,RED,0.0,6.0,0.57
2026-07-30 11:46:04,int-1,lane-W,14,29.7,6,clear,3,11,0,0.2,RED,0.0,6.0,0.47
2026-07-30 11:46:12,int-1,lane-N,7,0.0,4,clear,3,11,0,0.13,RED,65.5,3.0,0.23
2026-07-30 11:46:12,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,3.0,0.0
2026-07-30 11:46:12,int-1,lane-E,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,3.0,0.0
2026-07-30 11:46:12,int-1,lane-W,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,3.0,0.07
2026-07-30 11:46:23,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,67.5,2.0,0.2
2026-07-30 11:46:23,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-30 11:46:23,int-1,lane-E,2,29.4,2,clear,3,11,0,0.07,RED,0.0,2.0,0.07
2026-07-30 11:46:23,int-1,lane-W,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:46:33,int-1,lane-N,4,0.5,1,clear,3,11,0,0.03,GREEN,69.5,6.0,0.13
2026-07-30 11:46:33,int-1,lane-S,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:46:33,int-1,lane-E,1,29.7,1,clear,3,11,0,0.03,RED,0.0,6.0,0.03
2026-07-30 11:46:33,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:46:40,int-1,lane-N,2,1.5,0,clear,3,11,0,0.0,GREEN,70.5,5.0,0.07
2026-07-30 11:46:40,int-1,lane-S,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,5.0,0.03
2026-07-30 11:46:40,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,5.0,0.03
2026-07-30 11:46:40,int-1,lane-W,3,29.099999999999998,3,clear,3,11,0,0.1,RED,0.0,5.0,0.1
2026-07-30 11:46:49,int-1,lane-N,3,1.0,0,clear,3,11,0,0.0,GREEN,72.5,2.0,0.1
2026-07-30 11:46:49,int-1,lane-S,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:46:49,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:46:49,int-1,lane-W,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:46:58,int-1,lane-N,16,0.0,7,clear,3,11,0,0.23,RED,74.5,6.0,0.53
2026-07-30 11:46:58,int-1,lane-S,8,30.5,3,clear,3,11,0,0.1,GREEN,0.0,6.0,0.27
2026-07-30 11:46:58,int-1,lane-E,14,29.7,6,clear,3,11,0,0.2,RED,0.0,6.0,0.47
2026-07-30 11:46:58,int-1,lane-W,11,29.7,4,clear,3,11,0,0.13,RED,0.0,6.0,0.37
2026-07-30 11:47:06,int-1,lane-N,6,0.0,3,clear,3,11,0,0.1,RED,75.5,3.0,0.2
2026-07-30 11:47:06,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,GREEN,0.0,3.0,0.0
2026-07-30 11:47:06,int-1,lane-E,1,29.099999999999998,1,clear,3,11,0,0.03,RED,0.0,3.0,0.03
2026-07-30 11:47:06,int-1,lane-W,2,29.099999999999998,2,clear,3,11,0,0.07,RED,0.0,3.0,0.07
2026-07-30 11:47:16,int-1,lane-N,7,0.0,4,clear,3,11,1,0.13,RED,77.5,2.0,0.23
2026-07-30 11:47:16,int-1,lane-S,0,30.0,0,clear,3,11,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-30 11:47:16,int-1,lane-E,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:47:16,int-1,lane-W,1,29.4,1,clear,3,11,0,0.03,RED,0.0,2.0,0.03
2026-07-30 11:47:25,int-1,lane-N,4,0.5,1,clear,3,11,1,0.03,GREEN,79.5,6.0,0.13
2026-07-30 11:47:25,int-1,lane-S,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:47:25,int-1,lane-E,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:47:25,int-1,lane-W,0,29.7,0,clear,3,11,0,0.0,RED,0.0,6.0,0.0
2026-07-30 11:47:32,int-1,lane-N,2,1.5,0,clear,3,11,1,0.0,GREEN,80.5,5.0,0.07
2026-07-30 11:47:32,int-1,lane-S,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:47:32,int-1,lane-E,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-07-30 11:47:32,int-1,lane-W,0,29.099999999999998,0,clear,3,11,0,0.0,RED,0.0,5.0,0.0
2026-08-01 16:37:14,int-1,lane-N,13,34.5,3,clear,5,16,0,0.1,GREEN,0.0,6.0,0.43
2026-08-01 16:37:14,int-1,lane-S,8,37.7,3,clear,5,16,0,0.1,RED,0.0,6.0,0.27
2026-08-01 16:37:14,int-1,lane-E,16,41.7,5,clear,5,16,0,0.17,RED,0.0,6.0,0.53
2026-08-01 16:37:14,int-1,lane-W,7,39.7,2,clear,5,16,0,0.07,RED,0.0,6.0,0.23
2026-08-01 16:37:42,int-1,lane-N,3,1.2,0,clear,5,16,0,0.0,GREEN,1.5,6.0,0.1
2026-08-01 16:37:42,int-1,lane-S,2,29.4,2,clear,5,16,0,0.07,RED,0.0,6.0,0.07
2026-08-01 16:37:42,int-1,lane-E,0,29.4,0,clear,5,16,0,0.0,RED,0.0,6.0,0.0
2026-08-01 16:37:42,int-1,lane-W,0,29.4,0,clear,5,16,0,0.0,RED,0.0,6.0,0.0
2026-08-01 16:37:49,int-1,lane-N,4,0.6,1,clear,5,16,0,0.03,GREEN,2.5,3.0,0.13
2026-08-01 16:37:49,int-1,lane-S,1,29.7,1,clear,5,16,0,0.03,RED,0.0,3.0,0.03
2026-08-01 16:37:49,int-1,lane-E,0,29.7,0,clear,5,16,0,0.0,RED,0.0,3.0,0.0
2026-08-01 16:37:49,int-1,lane-W,1,29.7,1,clear,5,16,0,0.03,RED,0.0,3.0,0.03
2026-08-01 16:37:55,int-1,lane-N,4,0.5,1,clear,5,16,0,0.03,YELLOW,3.0,2.0,0.13
2026-08-01 16:37:55,int-1,lane-S,2,29.099999999999998,2,clear,5,16,0,0.07,RED,0.0,2.0,0.07
2026-08-01 16:37:55,int-1,lane-E,0,29.099999999999998,0,clear,5,16,0,0.0,RED,0.0,2.0,0.0
2026-08-01 16:37:55,int-1,lane-W,3,29.099999999999998,3,clear,5,16,0,0.1,RED,0.0,2.0,0.1
2026-08-01 16:38:01,int-1,lane-N,5,0.0,2,clear,5,16,0,0.07,RED,4.0,2.0,0.17
2026-08-01 16:38:01,int-1,lane-S,0,29.4,0,clear,5,16,0,0.0,RED,0.0,2.0,0.0
2026-08-01 16:38:01,int-1,lane-E,1,29.4,1,clear,5,16,0,0.03,RED,0.0,2.0,0.03
2026-08-01 16:38:01,int-1,lane-W,0,30.0,0,clear,5,16,0,0.0,GREEN,0.0,2.0,0.0
2026-08-01 16:38:08,int-1,lane-N,5,0.0,2,clear,5,16,0,0.07,RED,5.0,1.0,0.17
2026-08-01 16:38:08,int-1,lane-S,1,29.7,1,clear,5,16,0,0.03,RED,0.0,1.0,0.03
2026-08-01 16:38:08,int-1,lane-E,0,29.7,0,clear,5,16,0,0.0,RED,0.0,1.0,0.0
2026-08-01 16:38:08,int-1,lane-W,0,30.0,0,clear,5,16,0,0.0,YELLOW,0.0,1.0,0.0
2026-08-01 16:38:13,int-1,lane-N,2,1.5,0,clear,5,16,1,0.0,GREEN,5.5,6.0,0.07
