timestamp,junction_id,lane_id,vehicle_count,average_speed,queue_length,weather,day_of_week,hour,emergency_vehicle,congestion_level,signal_state,waiting_time,throughput,occupancy
2026-07-29 12:17:58,int-1,lane-W,2,29.4,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:18:08,int-1,lane-N,4,0.5,1,clear,2,12,0,0.03,GREEN,39.5,6.0,0.13
2026-07-29 12:18:08,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,6.0,0.0
2026-07-29 12:18:08,int-1,lane-E,0,29.7,0,clear,2,12,0,0.0,RED,0.0,6.0,0.0
2026-07-29 12:18:08,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:18:17,int-1,lane-N,2,1.5,0,clear,2,12,0,0.0,GREEN,40.5,3.0,0.07
2026-07-29 12:18:17,int-1,lane-S,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,3.0,0.07
2026-07-29 12:18:17,int-1,lane-E,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,3.0,0.03
2026-07-29 12:18:17,int-1,lane-W,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,3.0,0.03
2026-07-29 12:18:30,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,YELLOW,42.5,2.0,0.17
2026-07-29 12:18:30,int-1,lane-S,1,29.4,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:18:30,int-1,lane-E,2,29.4,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:18:30,int-1,lane-W,0,29.4,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:18:43,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,44.5,6.0,0.17
2026-07-29 12:18:43,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,6.0,0.0
2026-07-29 12:18:43,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:18:43,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:18:49,int-1,lane-N,7,0.0,4,clear,2,12,0,0.13,RED,45.5,5.0,0.23
2026-07-29 12:18:49,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,5.0,0.0
2026-07-29 12:18:49,int-1,lane-E,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:18:49,int-1,lane-W,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,5.0,0.07
2026-07-29 12:19:01,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,47.5,2.0,0.17
2026-07-29 12:19:01,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,2.0,0.0
2026-07-29 12:19:01,int-1,lane-E,0,29.4,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:19:01,int-1,lane-W,1,29.4,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:19:18,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,49.5,1.0,0.17
2026-07-29 12:19:18,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,YELLOW,0.0,1.0,0.0
2026-07-29 12:19:18,int-1,lane-E,0,29.7,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:19:18,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:19:23,int-1,lane-N,2,1.5,0,clear,2,12,0,0.0,GREEN,50.5,4.0,0.07
2026-07-29 12:19:23,int-1,lane-S,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,4.0,0.03
2026-07-29 12:19:23,int-1,lane-E,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,4.0,0.0
2026-07-29 12:19:23,int-1,lane-W,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,4.0,0.0
2026-07-29 12:19:31,int-1,lane-N,3,1.0,0,clear,2,12,0,0.0,GREEN,52.5,1.0,0.1
2026-07-29 12:19:31,int-1,lane-S,1,29.4,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:19:31,int-1,lane-E,2,29.4,2,clear,2,12,0,0.07,RED,0.0,1.0,0.07
2026-07-29 12:19:31,int-1,lane-W,0,29.4,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:19:37,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,54.5,6.0,0.2
2026-07-29 12:19:37,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,6.0,0.0
2026-07-29 12:19:37,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:19:37,int-1,lane-W,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,6.0,0.0
2026-07-29 12:19:43,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,55.5,4.0,0.17
2026-07-29 12:19:43,int-1,lane-S,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,4.0,0.03
2026-07-29 12:19:43,int-1,lane-E,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,4.0,0.0
2026-07-29 12:19:43,int-1,lane-W,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,4.0,0.0
2026-07-29 12:19:50,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,57.5,2.0,0.17
2026-07-29 12:19:50,int-1,lane-S,1,29.4,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:19:50,int-1,lane-E,2,29.4,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:19:50,int-1,lane-W,0,30.0,0,clear,2,12,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-29 12:19:57,int-1,lane-N,4,0.5,1,clear,2,12,0,0.03,GREEN,59.5,5.0,0.13
2026-07-29 12:19:57,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:19:57,int-1,lane-E,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:19:57,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:20:03,int-1,lane-N,2,1.5,0,clear,2,12,0,0.0,GREEN,60.5,2.0,0.07
2026-07-29 12:20:03,int-1,lane-S,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:20:03,int-1,lane-E,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:20:03,int-1,lane-W,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:20:10,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,YELLOW,62.5,1.0,0.17
2026-07-29 12:20:10,int-1,lane-S,2,29.4,2,clear,2,12,0,0.07,RED,0.0,1.0,0.07
2026-07-29 12:20:10,int-1,lane-E,1,29.4,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:20:10,int-1,lane-W,1,29.4,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:20:16,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,64.5,6.0,0.2
2026-07-29 12:20:16,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,6.0,0.0
2026-07-29 12:20:16,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:20:16,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:20:23,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,65.5,3.0,0.2
2026-07-29 12:20:23,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,3.0,0.0
2026-07-29 12:20:23,int-1,lane-E,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,3.0,0.03
2026-07-29 12:20:23,int-1,lane-W,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,3.0,0.03
2026-07-29 12:20:29,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,67.5,2.0,0.2
2026-07-29 12:20:29,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-29 12:20:29,int-1,lane-E,0,29.4,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:20:29,int-1,lane-W,1,29.4,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:20:37,int-1,lane-N,4,0.5,1,clear,2,12,1,0.03,GREEN,69.5,5.0,0.13
2026-07-29 12:20:37,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:20:37,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:20:37,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:20:42,int-1,lane-N,2,1.5,0,clear,2,12,1,0.0,GREEN,70.5,2.0,0.07
2026-07-29 12:20:42,int-1,lane-S,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:20:42,int-1,lane-E,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:20:42,int-1,lane-W,3,29.099999999999998,3,clear,2,12,0,0.1,RED,0.0,2.0,0.1
2026-07-29 12:20:49,int-1,lane-N,5,0.0,2,clear,2,12,1,0.07,YELLOW,72.5,1.0,0.17
2026-07-29 12:20:49,int-1,lane-S,1,29.4,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:20:49,int-1,lane-E,0,29.4,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:20:49,int-1,lane-W,0,29.4,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:20:56,int-1,lane-N,4,0.5,1,clear,2,12,0,0.03,GREEN,74.5,5.0,0.13
2026-07-29 12:20:56,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:20:56,int-1,lane-E,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:20:56,int-1,lane-W,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:21:01,int-1,lane-N,2,1.5,0,clear,2,12,0,0.0,GREEN,75.5,2.0,0.07
2026-07-29 12:21:01,int-1,lane-S,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:21:01,int-1,lane-E,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:21:01,int-1,lane-W,2,29.099999999999998,2,clear,2,12,0,0.07,RED,0.0,2.0,0.07
2026-07-29 12:21:08,int-1,lane-N,12,0.0,5,clear,2,12,0,0.17,RED,77.5,6.0,0.4
2026-07-29 12:21:08,int-1,lane-S,14,30.2,5,clear,2,12,0,0.17,GREEN,0.0,6.0,0.47
2026-07-29 12:21:08,int-1,lane-E,19,29.4,8,clear,2,12,0,0.27,RED,0.0,6.0,0.63
2026-07-29 12:21:08,int-1,lane-W,11,29.4,4,clear,2,12,0,0.13,RED,0.0,6.0,0.37
2026-07-29 12:21:15,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,79.5,6.0,0.17
2026-07-29 12:21:15,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,6.0,0.0
2026-07-29 12:21:15,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:21:15,int-1,lane-W,1,29.7,1,clear,2,12,0,0.03,RED,0.0,6.0,0.03
2026-07-29 12:21:21,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,RED,80.5,4.0,0.17
2026-07-29 12:21:21,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,4.0,0.0
2026-07-29 12:21:21,int-1,lane-E,3,29.099999999999998,3,clear,2,12,0,0.1,RED,0.0,4.0,0.1
2026-07-29 12:21:21,int-1,lane-W,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,4.0,0.03
2026-07-29 12:21:27,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,82.5,2.0,0.2
2026-07-29 12:21:27,int-1,lane-S,0,30.0,0,clear,2,12,0,0.0,YELLOW,0.0,2.0,0.0
2026-07-29 12:21:27,int-1,lane-E,0,29.4,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:21:27,int-1,lane-W,1,29.4,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:21:35,int-1,lane-N,4,0.5,1,clear,2,12,0,0.03,GREEN,84.5,5.0,0.13
2026-07-29 12:21:35,int-1,lane-S,1,29.7,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:21:35,int-1,lane-E,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:21:35,int-1,lane-W,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:21:52,int-1,lane-N,2,1.5,0,clear,2,12,0,0.0,GREEN,85.5,2.0,0.07
2026-07-29 12:21:52,int-1,lane-S,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:21:52,int-1,lane-E,1,29.099999999999998,1,clear,2,12,0,0.03,RED,0.0,2.0,0.03
2026-07-29 12:21:52,int-1,lane-W,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:22:14,int-1,lane-N,5,0.0,2,clear,2,12,0,0.07,YELLOW,87.5,1.0,0.17
2026-07-29 12:22:14,int-1,lane-S,0,29.4,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:22:14,int-1,lane-E,0,29.4,0,clear,2,12,0,0.0,RED,0.0,1.0,0.0
2026-07-29 12:22:14,int-1,lane-W,1,29.4,1,clear,2,12,0,0.03,RED,0.0,1.0,0.03
2026-07-29 12:22:23,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,89.5,5.0,0.2
2026-07-29 12:22:23,int-1,lane-S,0,29.7,0,clear,2,12,0,0.0,RED,0.0,5.0,0.0
2026-07-29 12:22:23,int-1,lane-E,1,29.7,1,clear,2,12,0,0.03,RED,0.0,5.0,0.03
2026-07-29 12:22:23,int-1,lane-W,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,5.0,0.0
2026-07-29 12:22:35,int-1,lane-N,6,0.0,3,clear,2,12,0,0.1,RED,90.5,2.0,0.2
2026-07-29 12:22:35,int-1,lane-S,0,29.099999999999998,0,clear,2,12,0,0.0,RED,0.0,2.0,0.0
2026-07-29 12:22:35,int-1,lane-E,3,29.099999999999998,3,clear,2,12,0,0.1,RED,0.0,2.0,0.1
2026-07-29 12:22:35,int-1,lane-W,0,30.0,0,clear,2,12,0,0.0,GREEN,0.0,2.0,0.0
2026-07-29 12:22:46,int-1,lane-N,7,0.0,4,clear,2,12,0,0.13,RED,92.5,1.0,0.23
